CD_IDENTIFICADOR;CD_PRODUTO;CD_LOTE;DT_VALIDADE;CD_UNI_PRO;DS_UNIDADE
761614;2114;A868665;2022-08-30;48821;CP100MG
619449;2114;A868665;2022-08-30;48821;CP100MG
610377;2114;A868665;2022-08-30;48821;CP100MG
608468;2114;A868665;2022-08-30;48821;CP100MG
612066;2114;A868665;2022-08-30;48821;CP100MG
761231;2114;A868694;2022-08-30;48821;CP100MG
619051;2114;A868694;2022-08-30;48821;CP100MG
619004;2114;A868694;2022-08-30;48821;CP100MG
761232;2114;A871495;2022-12-30;48821;CP100MG
627684;2114;A871495;2022-12-30;48821;CP100MG
620965;2114;A871495;2022-12-30;48821;CP100MG
622613;2114;A871495;2022-12-30;48821;CP100MG
624103;2114;A871495;2022-12-30;48821;CP100MG
624319;2114;A871495;2022-12-30;48821;CP100MG
612110;2114;A871947;2023-03-30;48821;CP100MG
619484;2114;A871947;2023-03-30;48821;CP100MG
761233;2114;A871948;2023-03-30;48821;CP100MG
625118;2114;A871948;2023-03-30;48821;CP100MG
627349;2114;A871948;2023-03-30;48821;CP100MG
761727;2114;A871949;2023-03-30;48821;CP100MG
631295;2114;A871949;2023-03-30;48821;CP100MG
631292;2114;A871949;2023-03-30;48821;CP100MG
631685;2114;A871949;2023-03-30;48821;CP100MG
620801;2114;A871949;2023-03-30;48821;CP100MG
621323;2114;A871949;2023-03-30;48821;CP100MG
788657;2114;A873805;2023-06-30;48821;CP100MG
761615;2114;A873805;2023-06-30;48821;CP100MG
643799;2114;A873805;2023-06-30;48821;CP100MG
644150;2114;A873805;2023-06-30;48821;CP100MG
646060;2114;A873805;2023-06-30;48821;CP100MG
630778;2114;A873805;2023-06-30;48821;CP100MG
630689;2114;A873805;2023-06-30;48821;CP100MG
631373;2114;A873805;2023-06-30;48821;CP100MG
789942;2114;A873806;2023-06-30;48821;CP100MG
761523;2114;A873806;2023-06-30;48821;CP100MG
666262;2114;A873806;2023-06-30;48821;CP100MG
661037;2114;A873806;2023-06-30;48821;CP100MG
660194;2114;A873806;2023-06-30;48821;CP100MG
649184;2114;A873806;2023-06-30;48821;CP100MG
649904;2114;A873806;2023-06-30;48821;CP100MG
647045;2114;A873806;2023-06-30;48821;CP100MG
647952;2114;A873806;2023-06-30;48821;CP100MG
653484;2114;A873806;2023-06-30;48821;CP100MG
654647;2114;A873806;2023-06-30;48821;CP100MG
658719;2114;A873806;2023-06-30;48821;CP100MG
650899;2114;A873806;2023-06-30;48821;CP100MG
640216;2114;A873806;2023-06-30;48821;CP100MG
639071;2114;A873806;2023-06-30;48821;CP100MG
761322;2114;A873807;2023-05-06;48821;CP100MG
666319;2114;A873807;2023-05-06;48821;CP100MG
632683;2114;A873807;2023-05-06;48821;CP100MG
636822;2114;A873807;2023-05-06;48821;CP100MG
638932;2114;A873807;2023-05-06;48821;CP100MG
788860;2114;A873807;2023-06-30;48821;CP100MG
638447;2114;A873807;2023-06-30;48821;CP100MG
640724;2114;A873807;2023-06-30;48821;CP100MG
633894;2114;A873807;2023-06-30;48821;CP100MG
632276;2114;A873807;2023-06-30;48821;CP100MG
636070;2114;A873807;2023-06-30;48821;CP100MG
788658;2114;A873808;2023-06-30;48821;CP100MG
761424;2114;A873808;2023-06-30;48821;CP100MG
642874;2114;A873808;2023-06-30;48821;CP100MG
643462;2114;A873808;2023-06-30;48821;CP100MG
644149;2114;A873808;2023-06-30;48821;CP100MG
640532;2114;A873808;2023-06-30;48821;CP100MG
639867;2114;A873808;2023-06-30;48821;CP100MG
641657;2114;A873808;2023-06-30;48821;CP100MG
789943;2114;A873809;2023-06-30;48821;CP100MG
645646;2114;A873809;2023-06-30;48821;CP100MG
645667;2114;A873809;2023-06-30;48821;CP100MG
645645;2114;A873809;2023-06-30;48821;CP100MG
761142;2114;A877174;2023-09-30;48821;CP100MG
680241;2114;A877174;2023-09-30;48821;CP100MG
665242;2114;A877174;2023-09-30;48821;CP100MG
664409;2114;A877174;2023-09-30;48821;CP100MG
661325;2114;A877174;2023-09-30;48821;CP100MG
661322;2114;A877174;2023-09-30;48821;CP100MG
680240;2114;A877175;2023-09-30;48821;CP100MG
677359;2114;A877175;2023-09-30;48821;CP100MG
657238;2114;A877175;2023-09-30;48821;CP100MG
659632;2114;A877175;2023-09-30;48821;CP100MG
789496;2114;A877176;2023-09-30;48821;CP100MG
761234;2114;A877176;2023-09-30;48821;CP100MG
668479;2114;A877176;2023-09-30;48821;CP100MG
674438;2114;A877176;2023-09-30;48821;CP100MG
666840;2114;A877176;2023-09-30;48821;CP100MG
664956;2114;A877176;2023-09-30;48821;CP100MG
666511;2114;A877176;2023-09-30;48821;CP100MG
670529;2114;A877176;2023-09-30;48821;CP100MG
664958;2114;A877176;2023-09-30;48821;CP100MG
672223;2114;A877176;2023-09-30;48821;CP100MG
761143;2114;A877178;2023-09-30;48821;CP100MG
678878;2114;A877178;2023-09-30;48821;CP100MG
694978;2114;A877178;2023-09-30;48821;CP100MG
677769;2114;A877178;2023-09-30;48821;CP100MG
677736;2114;A877178;2023-09-30;48821;CP100MG
789497;2114;A877420;2023-11-30;48821;CP100MG
761144;2114;A877420;2023-11-30;48821;CP100MG
684136;2114;A877420;2023-11-30;48821;CP100MG
680487;2114;A877420;2023-11-30;48821;CP100MG
681126;2114;A877420;2023-11-30;48821;CP100MG
684543;2114;A877420;2023-11-30;48821;CP100MG
681742;2114;A877420;2023-11-30;48821;CP100MG
761235;2114;A877421;2023-11-30;48821;CP100MG
681258;2114;A877421;2023-11-30;48821;CP100MG
684185;2114;A877421;2023-11-30;48821;CP100MG
683563;2114;A877421;2023-11-30;48821;CP100MG
696921;2114;A877421;2023-11-30;48821;CP100MG
694713;2114;A877421;2023-11-30;48821;CP100MG
698912;2114;A877421;2023-11-30;48821;CP100MG
681741;2114;A877421;2023-11-30;48821;CP100MG
761236;2114;A877422;2023-11-30;48821;CP100MG
756696;2114;A877422;2023-11-30;48821;CP100MG
747598;2114;A877422;2023-11-30;48821;CP100MG
690964;2114;A877422;2023-11-30;48821;CP100MG
684641;2114;A877422;2023-11-30;48821;CP100MG
685083;2114;A877422;2023-11-30;48821;CP100MG
698918;2114;A877422;2023-11-30;48821;CP100MG
683845;2114;A877422;2023-11-30;48821;CP100MG
761237;2114;A877423;2023-11-30;48821;CP100MG
687079;2114;A877423;2023-11-30;48821;CP100MG
686908;2114;A877423;2023-11-30;48821;CP100MG
698917;2114;A877423;2023-11-30;48821;CP100MG
688020;2114;A877423;2023-11-30;48821;CP100MG
715845;2114;A883632;2021-10-30;48821;CP100MG
710301;2114;A883632;2021-10-30;48821;CP100MG
761423;2114;A883633;2021-10-30;48821;CP100MG
759056;2114;A883633;2021-10-30;48821;CP100MG
744982;2114;A883633;2021-10-30;48821;CP100MG
730638;2114;A883633;2021-10-30;48821;CP100MG
747337;2114;A883633;2021-10-30;48821;CP100MG
752014;2114;A883633;2021-10-30;48821;CP100MG
712294;2114;A883633;2021-10-30;48821;CP100MG
725433;2114;A883633;2021-10-30;48821;CP100MG
756853;2114;A883634;2021-10-30;48821;CP100MG
764799;2114;A883634;2022-10-30;48821;CP100MG
762542;2114;A883634;2022-10-30;48821;CP100MG
772442;2114;A883634;2022-10-30;48821;CP100MG
758214;2114;A883634;2022-10-30;48821;CP100MG
789494;2114;A883635;2021-10-30;48821;CP100MG
770331;2114;A883635;2021-10-30;48821;CP100MG
762541;2114;A883635;2021-10-30;48821;CP100MG
765048;2114;A883635;2021-10-30;48821;CP100MG
771937;2114;A883635;2021-10-30;48821;CP100MG
747336;2114;A883635;2021-10-30;48821;CP100MG
757522;2114;A883635;2021-10-30;48821;CP100MG
756259;2114;A883635;2021-10-30;48821;CP100MG
756891;2114;A883635;2021-10-30;48821;CP100MG
761139;2114;A883636;2021-10-30;48821;CP100MG
762540;2114;A883636;2021-10-30;48821;CP100MG
759046;2114;A883636;2021-10-30;48821;CP100MG
745481;2114;A883636;2021-10-30;48821;CP100MG
751883;2114;A883636;2021-10-30;48821;CP100MG
746046;2114;A883636;2021-10-30;48821;CP100MG
745040;2114;A883636;2021-10-30;48821;CP100MG
753737;2114;A883636;2021-10-30;48821;CP100MG
752239;2114;A883636;2021-10-30;48821;CP100MG
752159;2114;A883636;2021-10-30;48821;CP100MG
744221;2114;A883636;2021-10-30;48821;CP100MG
757502;2114;A883636;2021-10-30;48821;CP100MG
790168;2114;A883637;2021-11-30;48821;CP100MG
761140;2114;A883637;2021-11-30;48821;CP100MG
749487;2114;A883637;2021-11-30;48821;CP100MG
745200;2114;A883637;2021-11-30;48821;CP100MG
752516;2114;A883637;2021-11-30;48821;CP100MG
751156;2114;A883637;2021-11-30;48821;CP100MG
752026;2114;A883637;2021-11-30;48821;CP100MG
751725;2114;A883637;2021-11-30;48821;CP100MG
747395;2114;A883637;2021-11-30;48821;CP100MG
752388;2114;A883637;2021-11-30;48821;CP100MG
747552;2114;A883637;2021-11-30;48821;CP100MG
761519;2114;A888329;2022-04-30;48821;CP100MG
770324;2114;A888329;2022-04-30;48821;CP100MG
768200;2114;A888329;2022-04-30;48821;CP100MG
749483;2114;A888329;2022-04-30;48821;CP100MG
756694;2114;A888329;2022-04-30;48821;CP100MG
753545;2114;A888329;2022-04-30;48821;CP100MG
810945;2114;A890811;2023-06-30;48821;CP100MG
811756;2114;A890811;2023-06-30;48821;CP100MG
797991;2114;A890811;2023-06-30;48821;CP100MG
810911;2114;A890811;2023-06-30;48821;CP100MG
774570;2114;A890811;2023-06-30;48821;CP100MG
774051;2114;A890811;2023-06-30;48821;CP100MG
793689;2114;A890811;2023-06-30;48821;CP100MG
772833;2114;A890811;2023-06-30;48821;CP100MG
781761;2114;A890811;2023-06-30;48821;CP100MG
790396;2114;A890811;2023-06-30;48821;CP100MG
789944;2114;A890811;2023-06-30;48821;CP100MG
785845;2114;A890811;2023-06-30;48821;CP100MG
776177;2114;A890811;2023-06-30;48821;CP100MG
773521;2114;A890811;2023-06-30;48821;CP100MG
770337;2114;A890811;2023-06-30;48821;CP100MG
773465;2114;A890811;2023-06-30;48821;CP100MG
828325;2117;01;2022-01-01;50641;CP10MG
798309;2117;123456;2202-01-02;50641;CP10MG
804908;2117;13082021;2023-08-31;50641;CP10MG
791817;2117;22072021;2022-01-02;50641;CP10MG
774553;2117;123123010;2022-01-02;50641;CP10MG
707929;2117; BXJ9HP2;2022-05-30;50641;CP10MG
707801;2117; BXJ9HP2;2022-05-30;50641;CP10MG
676634;2117;BJX9HP1;2022-05-31;50641;CP10MG
757500;2117;BXG7H1;2023-05-30;50641;CP10MG
636828;2117;BXJ6A01;2021-10-30;50641;CP10MG
635812;2117;BXJ6A01;2021-10-30;50641;CP10MG
628316;2117;BXJ6A01;2021-10-30;50641;CP10MG
634110;2117;BXJ6A01;2021-10-30;50641;CP10MG
633056;2117;BXJ6A01;2021-10-30;50641;CP10MG
631031;2117;BXJ6A01;2021-10-30;50641;CP10MG
631761;2117;BXJ6A01;2021-10-30;50641;CP10MG
636698;2117;BXJ6A01;2021-10-30;50641;CP10MG
638353;2117;BXJ6A01;2021-10-30;50641;CP10MG
636791;2117;BXJ6A01;2021-10-30;50641;CP10MG
666063;2117;BXJ8LL1;2021-10-30;50641;CP10MG
670222;2117;BXJ8LL1;2021-10-30;50641;CP10MG
642681;2117;BXJ8LL1;2021-10-30;50641;CP10MG
649137;2117;BXJ8LL1;2021-10-30;50641;CP10MG
643465;2117;BXJ8LL1;2021-10-30;50641;CP10MG
648221;2117;BXJ8LL1;2021-10-30;50641;CP10MG
643741;2117;BXJ8LL1;2021-10-30;50641;CP10MG
651048;2117;BXJ8LL1;2021-10-30;50641;CP10MG
643464;2117;BXJ8LL1;2021-10-30;50641;CP10MG
643647;2117;BXJ8LL1;2021-10-30;50641;CP10MG
688820;2117;BXJ8LL2;2022-01-30;50641;CP10MG
668880;2117;BXJ8LL2;2022-01-30;50641;CP10MG
661329;2117;BXJ8LL2;2022-01-30;50641;CP10MG
665155;2117;BXJ8LL2;2022-01-30;50641;CP10MG
655293;2117;BXJ8LL2;2022-01-30;50641;CP10MG
655292;2117;BXJ8LL2;2022-01-30;50641;CP10MG
655760;2117;BXJ8LL2;2022-01-30;50641;CP10MG
659645;2117;BXJ8LL2;2022-01-30;50641;CP10MG
728074;2117;BXJ9HP1;2022-05-30;50641;CP10MG
707160;2117;BXJ9HP1;2022-05-30;50641;CP10MG
681810;2117;BXJ9HP1;2022-05-30;50641;CP10MG
685517;2117;BXJ9HP1;2022-05-30;50641;CP10MG
693295;2117;BXJ9HP1;2022-05-30;50641;CP10MG
685511;2117;BXJ9HP1;2022-05-30;50641;CP10MG
674874;2117;BXJ9HP1;2022-05-30;50641;CP10MG
675284;2117;BXJ9HP1;2022-05-30;50641;CP10MG
674104;2117;BXJ9HP1;2022-05-30;50641;CP10MG
673174;2117;BXJ9HP1;2022-05-30;50641;CP10MG
737312;2117;BXJ9HP2;2022-05-30;50641;CP10MG
706191;2117;BXJ9HP2;2022-05-30;50641;CP10MG
702560;2117;BXJ9HP2;2022-05-30;50641;CP10MG
702798;2117;BXJ9HP2;2022-05-30;50641;CP10MG
707100;2117;BXJ9HP2;2022-05-31;50641;CP10MG
700678;2117;BXJ9HP2;2022-05-31;50641;CP10MG
706589;2117;BXJ9HP2;2022-05-31;50641;CP10MG
702204;2117;BXJ9HP2;2022-05-31;50641;CP10MG
704120;2117;BXJ9HP2;2022-05-31;50641;CP10MG
702398;2117;BXJ9HP2;2022-05-31;50641;CP10MG
702397;2117;BXJ9HP2;2022-05-31;50641;CP10MG
702396;2117;BXJ9HP2;2022-05-31;50641;CP10MG
706190;2117;BXJBSG1;2022-01-30;50641;CP10MG
687822;2117;BXJBSG1;2022-01-30;50641;CP10MG
685610;2117;BXJBSG1;2022-01-30;50641;CP10MG
685538;2117;BXJBSG1;2022-01-30;50641;CP10MG
771142;2117;BXJBSG1;2022-01-31;50641;CP10MG
730742;2117;BXJBSG1;2022-01-31;50641;CP10MG
734007;2117;BXJBSG1;2022-01-31;50641;CP10MG
685057;2117;BXJBSG1;2022-01-31;50641;CP10MG
685084;2117;BXJBSG1;2022-01-31;50641;CP10MG
686724;2117;BXJBSG1;2022-01-31;50641;CP10MG
709418;2117;BXJBSG2;2022-01-30;50641;CP10MG
709447;2117;BXJBSG2;2022-01-30;50641;CP10MG
706189;2117;BXJBSG2;2022-01-30;50641;CP10MG
685516;2117;BXJBSG2;2022-01-30;50641;CP10MG
702163;2117;BXJBSG2;2022-01-30;50641;CP10MG
684124;2117;BXJBSG2;2022-01-30;50641;CP10MG
684360;2117;BXJBSG2;2022-01-30;50641;CP10MG
684983;2117;BXJBSG2;2022-01-30;50641;CP10MG
725302;2117;BXJCUE1;2022-06-30;50641;CP10MG
771139;2117;BXJCUE2;2022-06-30;50641;CP10MG
730843;2117;BXJCUE2;2022-06-30;50641;CP10MG
734071;2117;BXJCUE2;2022-06-30;50641;CP10MG
713291;2117;BXJCUE2;2022-06-30;50641;CP10MG
711818;2117;BXJCUE2;2022-06-30;50641;CP10MG
708673;2117;BXJCUE2;2022-06-30;50641;CP10MG
720400;2117;BXJCUE2;2022-06-30;50641;CP10MG
707582;2117;BXJCUE2;2022-06-30;50641;CP10MG
707930;2117;BXJCUE2;2022-06-30;50641;CP10MG
723495;2117;BXJCUE2;2022-06-30;50641;CP10MG
709445;2117;BXJCUE2;2022-06-30;50641;CP10MG
706127;2117;BXJCUE2;2022-06-30;50641;CP10MG
728446;2117;BXJFD51;2022-12-30;50641;CP10MG
728449;2117;BXJFD51;2022-12-30;50641;CP10MG
806646;2117;BXJFD52;2022-12-30;50641;CP10MG
821301;2117;BXJFD52;2022-12-30;50641;CP10MG
764409;2117;BXJFD52;2022-12-30;50641;CP10MG
728717;2117;BXJFD52;2022-12-30;50641;CP10MG
728718;2117;BXJFD52;2022-12-30;50641;CP10MG
742123;2117;BXJFD52;2022-12-30;50641;CP10MG
728715;2117;BXJFD52;2022-12-30;50641;CP10MG
741062;2117;BXJFD52;2022-12-31;50641;CP10MG
730147;2117;BXJFD52;2022-12-31;50641;CP10MG
740902;2117;BXJFD52;2022-12-31;50641;CP10MG
768588;2117;BXJGDV1;2023-06-30;50641;CP10MG
768079;2117;BXJGDV1;2023-06-30;50641;CP10MG
767615;2117;BXJGDV1;2023-06-30;50641;CP10MG
768584;2117;BXJGHC1;2023-05-30;50641;CP10MG
764410;2117;BXJGHC1;2023-05-30;50641;CP10MG
767646;2117;BXJGHC1;2023-05-30;50641;CP10MG
756771;2117;BXJGHC1;2023-05-30;50641;CP10MG
798310;2117;BXJH822;2023-07-31;50641;CP10MG
806174;2117;BXJH822;2023-07-31;50641;CP10MG
806142;2117;BXJH822;2023-07-31;50641;CP10MG
791816;2117;BXJH822;2023-07-31;50641;CP10MG
805794;2117;BXJKXB1;2023-10-30;50641;CP10MG
805786;2117;BXJKXB1;2023-10-30;50641;CP10MG
635811;2117;BZJ6A01;2021-10-30;50641;CP10MG
633676;2117;BZJ6A01;2021-10-30;50641;CP10MG
696757;2117;XARE;2022-01-30;50641;CP10MG
709787;2119;0F6927A;2022-10-30;50643;UNIDADE
756871;2119;0F7154A;2023-04-30;50643;UNIDADE
673073;2119;9F6138A;2021-11-30;50643;UNIDADE
694071;2119;9F6703A;2022-08-30;50643;UNIDADE
691729;2121;D035937J;2021-12-31;50645;UNIDADE
675388;2123;51505;2022-01-30;50648;CP90MG
776094;2123;51855;2022-02-28;50648;CP90MG
735863;2123;51855;2022-02-28;50648;CP90MG
749788;2123;51855;2022-02-28;50648;CP90MG
709335;2123;51855;2022-02-28;50648;CP90MG
714726;2123;51855;2022-02-28;50648;CP90MG
698379;2123;51855;2022-02-28;50648;CP90MG
697099;2123;51855;2022-02-28;50648;CP90MG
710200;2123;52224;2022-05-20;50648;CP90MG
737313;2123;52224;2022-05-30;50648;CP90MG
724323;2123;52224;2022-05-30;50648;CP90MG
711042;2123;52224;2022-05-30;50648;CP90MG
711504;2123;52224;2022-05-30;50648;CP90MG
711043;2123;52224;2022-05-30;50648;CP90MG
760654;2123;52463;2022-07-30;50648;CP90MG
742362;2123;52463;2022-07-30;50648;CP90MG
709022;2123;52463;2022-07-30;50648;CP90MG
781308;2123;53681;2022-11-30;50648;CP90MG
789289;2123;53681;2022-11-30;50648;CP90MG
785083;2123;53681;2022-11-30;50648;CP90MG
731921;2123;53681;2022-11-30;50648;CP90MG
739595;2123;53681;2022-11-30;50648;CP90MG
729399;2123;53681;2022-11-30;50648;CP90MG
742082;2125;00000;2023-03-30;50650;UNIDADE
740188;2125;3008;2021-10-31;50650;UNIDADE
740198;2125;3008;2021-10-31;50650;UNIDADE
750737;2125;3011;2022-05-30;50650;UNIDADE
751483;2125;3011;2022-05-30;50650;UNIDADE
754085;2125;3011;2022-05-30;50650;UNIDADE
745437;2125;3011;2022-05-30;50650;UNIDADE
745436;2125;3011;2022-05-30;50650;UNIDADE
805210;3134;160822;2022-06-30;48483;FR1000MG
747708;3134;700974;2022-10-30;48483;FR1000MG
680433;3134;19100194;2021-10-30;48483;FR1000MG
678381;3134;19100194;2021-10-30;48483;FR1000MG
793097;3134;19100194;2021-10-31;48483;FR1000MG
760008;3134;19100194;2021-10-31;48483;FR1000MG
749653;3134;19100194;2021-10-31;48483;FR1000MG
749556;3134;19100194;2021-10-31;48483;FR1000MG
735976;3134;19100194;2021-10-31;48483;FR1000MG
731407;3134;19100194;2021-10-31;48483;FR1000MG
749016;3134;19100194;2021-10-31;48483;FR1000MG
718749;3134;19100194;2021-10-31;48483;FR1000MG
716897;3134;19100194;2021-10-31;48483;FR1000MG
692527;3134;19100194;2021-10-31;48483;FR1000MG
683596;3134;19100194;2021-10-31;48483;FR1000MG
705779;3134;19100194;2021-10-31;48483;FR1000MG
679175;3134;19100194;2021-10-31;48483;FR1000MG
777950;3134;19100938;2021-10-31;48483;FR1000MG
707101;3134;19100938;2021-10-31;48483;FR1000MG
685146;3134;19100938;2021-10-31;48483;FR1000MG
692519;3134;19100938;2021-10-31;48483;FR1000MG
693338;3134;19100938;2021-10-31;48483;FR1000MG
683675;3134;19100938;2021-10-31;48483;FR1000MG
687933;3134;19100938;2021-10-31;48483;FR1000MG
684049;3134;19100938;2021-10-31;48483;FR1000MG
793098;3134;19100939;2021-10-31;48483;FR1000MG
764186;3134;19100939;2021-10-31;48483;FR1000MG
749655;3134;19100939;2021-10-31;48483;FR1000MG
749561;3134;19100939;2021-10-31;48483;FR1000MG
736292;3134;19100939;2021-10-31;48483;FR1000MG
731517;3134;19100939;2021-10-31;48483;FR1000MG
748027;3134;19100939;2021-10-31;48483;FR1000MG
749019;3134;19100939;2021-10-31;48483;FR1000MG
708635;3134;19100939;2021-10-31;48483;FR1000MG
715761;3134;19100939;2021-10-31;48483;FR1000MG
713443;3134;19100939;2021-10-31;48483;FR1000MG
707029;3134;19100939;2021-10-31;48483;FR1000MG
716901;3134;19100939;2021-10-31;48483;FR1000MG
698688;3134;19100939;2021-10-31;48483;FR1000MG
692532;3134;19100939;2021-10-31;48483;FR1000MG
685938;3134;19100939;2021-10-31;48483;FR1000MG
688151;3134;19100939;2021-10-31;48483;FR1000MG
694790;3134;19100939;2021-10-31;48483;FR1000MG
734115;3134;689460A;2022-01-08;48483;FR1000MG
709798;3134;689460A;2022-01-08;48483;FR1000MG
723139;3134;689460A;2022-01-08;48483;FR1000MG
805925;3134;689460A;2022-08-30;48483;FR1000MG
793114;3134;689460A;2022-08-30;48483;FR1000MG
786622;3134;689460A;2022-08-30;48483;FR1000MG
764178;3134;689460A;2022-08-30;48483;FR1000MG
729181;3134;689460A;2022-08-30;48483;FR1000MG
749652;3134;689460A;2022-08-30;48483;FR1000MG
747149;3134;689460A;2022-08-30;48483;FR1000MG
743758;3134;689460A;2022-08-30;48483;FR1000MG
737314;3134;689460A;2022-08-30;48483;FR1000MG
756282;3134;689460A;2022-08-30;48483;FR1000MG
748025;3134;689460A;2022-08-30;48483;FR1000MG
715846;3134;689460A;2022-08-30;48483;FR1000MG
713448;3134;689460A;2022-08-30;48483;FR1000MG
709979;3134;689460A;2022-08-30;48483;FR1000MG
710314;3134;689460A;2022-08-30;48483;FR1000MG
734187;3134;694025A;2022-08-30;48483;FR1000MG
711905;3134;694025A;2022-08-30;48483;FR1000MG
730743;3134;696404A;2022-09-30;48483;FR1000MG
728196;3134;696404A;2022-09-30;48483;FR1000MG
741180;3134;696404A;2022-09-30;48483;FR1000MG
733979;3134;696404A;2022-09-30;48483;FR1000MG
742124;3134;696404A;2022-09-30;48483;FR1000MG
718538;3134;696404A;2022-09-30;48483;FR1000MG
741692;3134;700974A;2022-10-30;48483;FR1000MG
741179;3134;700974A;2022-10-30;48483;FR1000MG
734916;3134;700974A;2022-10-30;48483;FR1000MG
811943;3134;702450A;2022-10-30;48483;FR1000MG
811705;3134;702450A;2022-10-30;48483;FR1000MG
781080;3134;702450A;2022-10-30;48483;FR1000MG
774279;3134;702450A;2022-10-30;48483;FR1000MG
792128;3134;702450A;2022-10-30;48483;FR1000MG
785631;3134;702450A;2022-10-30;48483;FR1000MG
788949;3134;702450A;2022-10-30;48483;FR1000MG
750302;3134;702450A;2022-10-30;48483;FR1000MG
756281;3134;702450A;2022-10-30;48483;FR1000MG
746739;3134;702450A;2022-10-30;48483;FR1000MG
754021;3134;702450A;2022-10-30;48483;FR1000MG
785304;3134;703414A;2022-11-30;48483;FR1000MG
747150;3134;703414A;2022-11-30;48483;FR1000MG
747340;3134;703414A;2022-11-30;48483;FR1000MG
746313;3134;703414A;2022-11-30;48483;FR1000MG
756283;3134;703414A;2022-11-30;48483;FR1000MG
748029;3134;703414A;2022-11-30;48483;FR1000MG
759097;3134;710416A;2022-12-30;48483;FR1000MG
770499;3134;710416A;2022-12-30;48483;FR1000MG
770475;3134;710416A;2022-12-30;48483;FR1000MG
751148;3134;710416A;2022-12-30;48483;FR1000MG
753417;3134;710416A;2022-12-30;48483;FR1000MG
753749;3134;710416A;2022-12-30;48483;FR1000MG
756280;3134;710416A;2022-12-30;48483;FR1000MG
777065;3134;712024A;2023-01-30;48483;FR1000MG
774403;3134;712024A;2023-01-30;48483;FR1000MG
763620;3134;712024A;2023-01-30;48483;FR1000MG
758022;3134;712609A;2023-01-01;48483;FR1000MG
772581;3134;715262A;2023-02-28;48483;FR1000MG
759265;3134;715262A;2023-02-28;48483;FR1000MG
770498;3134;715262A;2023-02-28;48483;FR1000MG
770474;3134;715262A;2023-02-28;48483;FR1000MG
777060;3134;719309A;2023-02-28;48483;FR1000MG
775262;3134;719309A;2023-02-28;48483;FR1000MG
766466;3134;719309A;2023-02-28;48483;FR1000MG
764370;3134;719309A;2023-02-28;48483;FR1000MG
801284;3134;721158A;2023-03-30;48483;FR1000MG
797168;3134;721158A;2023-03-30;48483;FR1000MG
770497;3134;721158A;2023-03-30;48483;FR1000MG
770472;3134;721158A;2023-03-30;48483;FR1000MG
768112;3134;721158A;2023-03-30;48483;FR1000MG
772759;3134;729058A;2023-04-30;48483;FR1000MG
745800;3179;479084;2022-07-30;6180;FR12ML
794871;3181;F64768;2022-02-20;48448;GTS200
760755;3181;F64768;2022-02-20;48448;GTS200
705162;3181;F64768;2022-02-20;48448;GTS200
775478;3184;210348;2023-04-30;48958;GTS300
814227;3184;1912795;2021-10-30;48958;GTS300
808354;3184;1912795;2021-10-30;48958;GTS300
788690;3184;1912795;2021-10-30;48958;GTS300
712745;3184;1912795;2021-10-30;48958;GTS300
715711;3184;1912795;2021-10-30;48958;GTS300
705767;3184;1912795;2021-10-30;48958;GTS300
703154;3184;1912795;2021-10-30;48958;GTS300
706592;3184;1912795;2021-10-30;48958;GTS300
703155;3184;1912795;2021-10-30;48958;GTS300
699845;3184;1912795;2021-10-30;48958;GTS300
705172;3184;1912795;2021-10-30;6163;ML(20)
814228;3184;1915180;2021-12-30;48958;GTS300
808355;3184;1915180;2021-12-30;48958;GTS300
789324;3184;1915180;2021-12-30;48958;GTS300
726442;3184;1915180;2021-12-30;48958;GTS300
732003;3184;1915180;2021-12-30;48958;GTS300
712759;3184;1915180;2021-12-30;48958;GTS300
717205;3184;1915180;2021-12-30;48958;GTS300
713306;3184;1915180;2021-12-30;48958;GTS300
709618;3184;1915180;2021-12-30;48958;GTS300
724487;3184;1915180;2021-12-30;48958;GTS300
711941;3184;1915180;2021-12-30;48958;GTS300
711458;3184;1915180;2021-12-30;48958;GTS300
721662;3184;1915180;2021-12-30;48958;GTS300
709932;3184;1915180;2021-12-30;48958;GTS300
713405;3184;1915180;2021-12-30;48958;GTS300
715981;3184;1915180;2021-12-30;48958;GTS300
711480;3184;1915180;2021-12-30;48958;GTS300
723095;3184;1915180;2021-12-30;48958;GTS300
711973;3184;1915180;2021-12-30;48958;GTS300
814229;3184;1915977;2021-12-30;48958;GTS300
808281;3184;1915977;2021-12-30;48958;GTS300
789758;3184;1915977;2021-12-30;48958;GTS300
729009;3184;1915977;2021-12-30;48958;GTS300
746216;3184;1915977;2021-12-30;48958;GTS300
726312;3184;1915977;2021-12-30;48958;GTS300
730640;3184;1915977;2021-12-30;48958;GTS300
732002;3184;1915977;2021-12-30;48958;GTS300
746005;3184;1915977;2021-12-30;48958;GTS300
739237;3184;1915977;2021-12-30;48958;GTS300
741279;3184;1915977;2021-12-30;48958;GTS300
741278;3184;1915977;2021-12-30;48958;GTS300
733458;3184;1915977;2021-12-30;48958;GTS300
737130;3184;1915977;2021-12-30;48958;GTS300
733945;3184;1915977;2021-12-30;48958;GTS300
738479;3184;1915977;2021-12-30;48958;GTS300
740006;3184;1915977;2021-12-30;48958;GTS300
731380;3184;1915977;2021-12-30;48958;GTS300
736609;3184;1915977;2021-12-30;48958;GTS300
742147;3184;1915977;2021-12-30;48958;GTS300
